From;To;Type;Through;Data;Comment
1672;3275;sea;0;0;
1673;3275;sea;0;0;
1674;3275;sea;0;0;
1675;3275;sea;0;0;
1676;3275;sea;0;0;
1677;3275;sea;0;0;
1678;3275;sea;0;0;
1679;3275;sea;0;0;
1680;3275;sea;0;0;
1681;3275;sea;0;0;
1682;3275;sea;0;0;
1683;3275;sea;0;0;
1684;3275;sea;0;0;
1685;3275;sea;0;0;
1686;3275;sea;0;0;
1687;3275;sea;0;0;
1688;3275;sea;0;0;
1689;3275;sea;0;0;
1690;3275;sea;0;0;
1691;3275;sea;0;0;
1692;3275;sea;0;0;
1693;3275;sea;0;0;
1694;3275;sea;0;0;
1695;3275;sea;0;0;
1696;3275;sea;0;0;
1697;3275;sea;0;0;
1698;3275;sea;0;0;
1699;3275;sea;0;0;
1700;3275;sea;0;0;
1701;3275;sea;0;0;
1702;3275;sea;0;0;
1703;3275;sea;0;0;
1704;3275;sea;0;0;
1705;3275;sea;0;0;
1706;3275;sea;0;0;
1707;3275;sea;0;0;
1708;3275;sea;0;0;
1709;3275;sea;0;0;
1710;3275;sea;0;0;
1711;3275;sea;0;0;
1712;3275;sea;0;0;
1713;3275;sea;0;0;
1714;3275;sea;0;0;
1715;3275;sea;0;0;
1716;3275;sea;0;0;
1717;3275;sea;0;0;
1718;3275;sea;0;0;
1719;3275;sea;0;0;
1720;3275;sea;0;0;
1721;3275;sea;0;0;
1722;3275;sea;0;0;
1723;3275;sea;0;0;
1724;3275;sea;0;0;
1725;3275;sea;0;0;
1726;3275;sea;0;0;
1727;3275;sea;0;0;
1728;3275;sea;0;0;
1729;3275;sea;0;0;
1730;3275;sea;0;0;
1731;3275;sea;0;0;
1732;3275;sea;0;0;
1733;3275;sea;0;0;
1734;3275;sea;0;0;
1735;3275;sea;0;0;
1736;3275;sea;0;0;
1737;3275;sea;0;0;
1738;3275;sea;0;0;
1739;3275;sea;0;0;
1740;3275;sea;0;0;
1741;3275;sea;0;0;
1742;3275;sea;0;0;
1743;3275;sea;0;0;
1744;3275;sea;0;0;
1745;3275;sea;0;0;
1746;3275;sea;0;0;
1747;3275;sea;0;0;
1748;3275;sea;0;0;
1749;3275;sea;0;0;
1750;3275;sea;0;0;
1751;3275;sea;0;0;
1752;3275;sea;0;0;
1753;3275;sea;0;0;
1754;3275;sea;0;0;
1755;3275;sea;0;0;
1756;3275;sea;0;0;
1757;3275;sea;0;0;
1758;3275;sea;0;0;
1759;3275;sea;0;0;
1760;3275;sea;0;0;
1761;3275;sea;0;0;
1762;3275;sea;0;0;
1763;3275;sea;0;0;
1764;3275;sea;0;0;
1765;3275;sea;0;0;
1766;3275;sea;0;0;
1767;3275;sea;0;0;
1768;3275;sea;0;0;
1769;3275;sea;0;0;
1770;3275;sea;0;0;
1771;3275;sea;0;0;
1772;3275;sea;0;0;
1773;3275;sea;0;0;
1774;3275;sea;0;0;
1775;3275;sea;0;0;
1776;3275;sea;0;0;
1777;3275;sea;0;0;
1778;3275;sea;0;0;
1779;3275;sea;0;0;
1780;3275;sea;0;0;
1781;3275;sea;0;0;
1782;3275;sea;0;0;
1783;3275;sea;0;0;
1784;3275;sea;0;0;
1785;3275;sea;0;0;
1786;3275;sea;0;0;
1787;3275;sea;0;0;
1788;3275;sea;0;0;
1789;3275;sea;0;0;
1790;3275;sea;0;0;
1791;3275;sea;0;0;
1792;3275;sea;0;0;
1793;3275;sea;0;0;
1794;3275;sea;0;0;
1795;3275;sea;0;0;
1796;3275;sea;0;0;
1797;3275;sea;0;0;
1798;3275;sea;0;0;
1799;3275;sea;0;0;
1800;3275;sea;0;0;
1801;3275;sea;0;0;
1802;3275;sea;0;0;
1803;3275;sea;0;0;
1804;3275;sea;0;0;
1805;3275;sea;0;0;
1806;3275;sea;0;0;
1807;3275;sea;0;0;
1808;3275;sea;0;0;
1809;3275;sea;0;0;
1810;3275;sea;0;0;
1811;3275;sea;0;0;
1812;3275;sea;0;0;
1813;3275;sea;0;0;
1814;3275;sea;0;0;
1815;3275;sea;0;0;
1816;3275;sea;0;0;
1817;3275;sea;0;0;
1818;3275;sea;0;0;
1819;3275;sea;0;0;
1820;3275;sea;0;0;
1821;3275;sea;0;0;
1822;3275;sea;0;0;
1823;3275;sea;0;0;
1824;3275;sea;0;0;
1825;3275;sea;0;0;
1826;3275;sea;0;0;
1827;3275;sea;0;0;
1828;3275;sea;0;0;
1829;3275;sea;0;0;
1830;3275;sea;0;0;
1831;3275;sea;0;0;
1832;3275;sea;0;0;
1833;3275;sea;0;0;
1834;3275;sea;0;0;
1835;3275;sea;0;0;
1836;3275;sea;0;0;
1837;3275;sea;0;0;
1838;3275;sea;0;0;
1839;3275;sea;0;0;
1840;3275;sea;0;0;
1841;3275;sea;0;0;
1842;3275;sea;0;0;
1843;3275;sea;0;0;
1844;3275;sea;0;0;
1845;3275;sea;0;0;
1846;3275;sea;0;0;
1847;3275;sea;0;0;
1848;3275;sea;0;0;
1849;3275;sea;0;0;
1850;3275;sea;0;0;
1851;3275;sea;0;0;
1852;3275;sea;0;0;
1853;3275;sea;0;0;
1854;3275;sea;0;0;
1855;3275;sea;0;0;
1856;3275;sea;0;0;
1857;3275;sea;0;0;
1858;3275;sea;0;0;
1859;3275;sea;0;0;
1860;3275;sea;0;0;
1861;3275;sea;0;0;
1862;3275;sea;0;0;
1863;3275;sea;0;0;
1864;3275;sea;0;0;
1865;3275;sea;0;0;
1866;3275;sea;0;0;
1867;3275;sea;0;0;
1868;3275;sea;0;0;
1869;3275;sea;0;0;
1870;3275;sea;0;0;
1871;3275;sea;0;0;
1872;3275;sea;0;0;
1873;3275;sea;0;0;
1874;3275;sea;0;0;
1875;3275;sea;0;0;
1876;3275;sea;0;0;
1877;3275;sea;0;0;
1878;3275;sea;0;0;
1879;3275;sea;0;0;
1880;3275;sea;0;0;
1881;3275;sea;0;0;
1882;3275;sea;0;0;
1883;3275;sea;0;0;
1884;3275;sea;0;0;
1885;3275;sea;0;0;
1886;3275;sea;0;0;
1887;3275;sea;0;0;
1888;3275;sea;0;0;
1889;3275;sea;0;0;
1890;3275;sea;0;0;
1891;3275;sea;0;0;
1892;3275;sea;0;0;
1893;3275;sea;0;0;
1894;3275;sea;0;0;
1895;3275;sea;0;0;
1896;3275;sea;0;0;
1897;3275;sea;0;0;
1898;3275;sea;0;0;
1899;3275;sea;0;0;
1900;3275;sea;0;0;
1901;3275;sea;0;0;
1902;3275;sea;0;0;
1903;3275;sea;0;0;
1904;3275;sea;0;0;
1905;3275;sea;0;0;
1906;3275;sea;0;0;
1907;3275;sea;0;0;
1908;3275;sea;0;0;
1909;3275;sea;0;0;
1910;3275;sea;0;0;
1911;3275;sea;0;0;
1912;3275;sea;0;0;
1913;3275;sea;0;0;
1914;3275;sea;0;0;
1915;3275;sea;0;0;
1916;3275;sea;0;0;
1917;3275;sea;0;0;
1918;3275;sea;0;0;
1919;3275;sea;0;0;
1920;3275;sea;0;0;
1921;3275;sea;0;0;
1922;3275;sea;0;0;
1923;3275;sea;0;0;
1924;3275;sea;0;0;
1925;3275;sea;0;0;
1926;3275;sea;0;0;
1927;3275;sea;0;0;
1928;3275;sea;0;0;
1929;3275;sea;0;0;
1930;3275;sea;0;0;
1931;3275;sea;0;0;
1932;3275;sea;0;0;
1933;3275;sea;0;0;
1934;3275;sea;0;0;
1935;3275;sea;0;0;
1936;3275;sea;0;0;
1937;3275;sea;0;0;
1938;3275;sea;0;0;
1939;3275;sea;0;0;
1940;3275;sea;0;0;
1941;3275;sea;0;0;
1942;3275;sea;0;0;
1943;3275;sea;0;0;
1944;3275;sea;0;0;
1945;3275;sea;0;0;
1946;3275;sea;0;0;
1947;3275;sea;0;0;
1948;3275;sea;0;0;
1949;3275;sea;0;0;
1950;3275;sea;0;0;
1951;3275;sea;0;0;
1952;3275;sea;0;0;
1953;3275;sea;0;0;
1954;3275;sea;0;0;
1955;3275;sea;0;0;
1956;3275;sea;0;0;
1957;3275;sea;0;0;
1958;3275;sea;0;0;
1959;3275;sea;0;0;
1960;3275;sea;0;0;
1961;3275;sea;0;0;
1962;3275;sea;0;0;
1963;3275;sea;0;0;
1964;3275;sea;0;0;
1965;3275;sea;0;0;
1966;3275;sea;0;0;
1967;3275;sea;0;0;
1968;3275;sea;0;0;
1969;3275;sea;0;0;
1970;3275;sea;0;0;
1971;3275;sea;0;0;
1972;3275;sea;0;0;
1973;3275;sea;0;0;
1974;3275;sea;0;0;
1975;3275;sea;0;0;
1976;3275;sea;0;0;
1977;3275;sea;0;0;
1978;3275;sea;0;0;
1979;3275;sea;0;0;
1980;3275;sea;0;0;
1981;3275;sea;0;0;
1982;3275;sea;0;0;
1983;3275;sea;0;0;
1984;3275;sea;0;0;
1985;3275;sea;0;0;
1986;3275;sea;0;0;
1987;3275;sea;0;0;
1988;3275;sea;0;0;
1989;3275;sea;0;0;
1990;3275;sea;0;0;
1991;3275;sea;0;0;
1992;3275;sea;0;0;
1993;3275;sea;0;0;
1994;3275;sea;0;0;
1995;3275;sea;0;0;
1996;3275;sea;0;0;
1997;3275;sea;0;0;
1998;3275;sea;0;0;
1999;3275;sea;0;0;
2000;3275;sea;0;0;
2001;3275;sea;0;0;
2002;3275;sea;0;0;
2003;3275;sea;0;0;
2004;3275;sea;0;0;
2005;3275;sea;0;0;
2006;3275;sea;0;0;
2007;3275;sea;0;0;
2008;3275;sea;0;0;
2009;3275;sea;0;0;
2010;3275;sea;0;0;
2011;3275;sea;0;0;
2012;3275;sea;0;0;
2013;3275;sea;0;0;
2014;3275;sea;0;0;
2015;3275;sea;0;0;
2016;3275;sea;0;0;
2017;3275;sea;0;0;
2018;3275;sea;0;0;
2019;3275;sea;0;0;
2020;3275;sea;0;0;
2021;3275;sea;0;0;
2022;3275;sea;0;0;
2023;3275;sea;0;0;
2024;3275;sea;0;0;
2025;3275;sea;0;0;
2026;3275;sea;0;0;
2027;3275;sea;0;0;
2028;3275;sea;0;0;
2029;3275;sea;0;0;
2030;3275;sea;0;0;
2031;3275;sea;0;0;
2032;3275;sea;0;0;
2033;3275;sea;0;0;
2034;3275;sea;0;0;
2035;3275;sea;0;0;
2036;3275;sea;0;0;
2037;3275;sea;0;0;
2038;3275;sea;0;0;
2039;3275;sea;0;0;
2040;3275;sea;0;0;
2041;3275;sea;0;0;
2042;3275;sea;0;0;
2043;3275;sea;0;0;
2044;3275;sea;0;0;
2045;3275;sea;0;0;
2046;3275;sea;0;0;
2047;3275;sea;0;0;
2048;3275;sea;0;0;
2049;3275;sea;0;0;
2050;3275;sea;0;0;
2051;3275;sea;0;0;
2052;3275;sea;0;0;
2053;3275;sea;0;0;
2054;3275;sea;0;0;
2055;3275;sea;0;0;
2056;3275;sea;0;0;
2057;3275;sea;0;0;
2058;3275;sea;0;0;
2059;3275;sea;0;0;
2060;3275;sea;0;0;
2061;3275;sea;0;0;
2062;3275;sea;0;0;
2063;3275;sea;0;0;
2064;3275;sea;0;0;
2065;3275;sea;0;0;
2066;3275;sea;0;0;
2067;3275;sea;0;0;
2068;3275;sea;0;0;
2069;3275;sea;0;0;
2070;3275;sea;0;0;
2071;3275;sea;0;0;
2072;3275;sea;0;0;
2073;3275;sea;0;0;
2074;3275;sea;0;0;
2075;3275;sea;0;0;
2076;3275;sea;0;0;
2077;3275;sea;0;0;
2078;3275;sea;0;0;
2079;3275;sea;0;0;
2080;3275;sea;0;0;
2081;3275;sea;0;0;
2082;3275;sea;0;0;
2083;3275;sea;0;0;
2084;3275;sea;0;0;
2085;3275;sea;0;0;
2086;3275;sea;0;0;
2087;3275;sea;0;0;
2088;3275;sea;0;0;
2089;3275;sea;0;0;
2090;3275;sea;0;0;
2091;3275;sea;0;0;
2092;3275;sea;0;0;
2093;3275;sea;0;0;
2094;3275;sea;0;0;
2095;3275;sea;0;0;
2096;3275;sea;0;0;
2097;3275;sea;0;0;
2098;3275;sea;0;0;
2099;3275;sea;0;0;
2100;3275;sea;0;0;
2101;3275;sea;0;0;
2102;3275;sea;0;0;
2103;3275;sea;0;0;
2104;3275;sea;0;0;
2105;3275;sea;0;0;
2106;3275;sea;0;0;
2107;3275;sea;0;0;
2108;3275;sea;0;0;
2109;3275;sea;0;0;
2110;3275;sea;0;0;
2111;3275;sea;0;0;
2112;3275;sea;0;0;
2113;3275;sea;0;0;
2114;3275;sea;0;0;
2115;3275;sea;0;0;
2116;3275;sea;0;0;
2117;3275;sea;0;0;
2118;3275;sea;0;0;
2119;3275;sea;0;0;
2120;3275;sea;0;0;
2121;3275;sea;0;0;
2122;3275;sea;0;0;
2123;3275;sea;0;0;
2124;3275;sea;0;0;
2125;3275;sea;0;0;
2126;3275;sea;0;0;
2127;3275;sea;0;0;
2128;3275;sea;0;0;
2129;3275;sea;0;0;
2130;3275;sea;0;0;
2131;3275;sea;0;0;
2132;3275;sea;0;0;
2133;3275;sea;0;0;
2134;3275;sea;0;0;
2135;3275;sea;0;0;
2136;3275;sea;0;0;
2137;3275;sea;0;0;
2138;3275;sea;0;0;
2139;3275;sea;0;0;
2140;3275;sea;0;0;
2141;3275;sea;0;0;
2142;3275;sea;0;0;
2143;3275;sea;0;0;
2144;3275;sea;0;0;
2145;3275;sea;0;0;
2146;3275;sea;0;0;
2147;3275;sea;0;0;
2148;3275;sea;0;0;
2149;3275;sea;0;0;
2150;3275;sea;0;0;
2151;3275;sea;0;0;
2152;3275;sea;0;0;
2153;3275;sea;0;0;
2154;3275;sea;0;0;
2155;3275;sea;0;0;
2156;3275;sea;0;0;
2157;3275;sea;0;0;
2158;3275;sea;0;0;
2159;3275;sea;0;0;
2160;3275;sea;0;0;
2161;3275;sea;0;0;
2162;3275;sea;0;0;
2163;3275;sea;0;0;
2164;3275;sea;0;0;
2165;3275;sea;0;0;
2166;3275;sea;0;0;
2167;3275;sea;0;0;
2168;3275;sea;0;0;
2169;3275;sea;0;0;
2170;3275;sea;0;0;
2171;3275;sea;0;0;
2172;3275;sea;0;0;
2173;3275;sea;0;0;
2174;3275;sea;0;0;
2175;3275;sea;0;0;
2176;3275;sea;0;0;
2177;3275;sea;0;0;
2178;3275;sea;0;0;
2179;3275;sea;0;0;
2180;3275;sea;0;0;
2181;3275;sea;0;0;
2182;3275;sea;0;0;
2183;3275;sea;0;0;
2184;3275;sea;0;0;
2185;3275;sea;0;0;
2186;3275;sea;0;0;
2187;3275;sea;0;0;
2188;3275;sea;0;0;
2189;3275;sea;0;0;
2190;3275;sea;0;0;
2191;3275;sea;0;0;
2192;3275;sea;0;0;
2193;3275;sea;0;0;
2194;3275;sea;0;0;
2195;3275;sea;0;0;
2196;3275;sea;0;0;
2197;3275;sea;0;0;
2198;3275;sea;0;0;
2199;3275;sea;0;0;
2200;3275;sea;0;0;
2201;3275;sea;0;0;
2202;3275;sea;0;0;
2203;3275;sea;0;0;
2204;3275;sea;0;0;
2205;3275;sea;0;0;
2206;3275;sea;0;0;
2207;3275;sea;0;0;
2208;3275;sea;0;0;
2209;3275;sea;0;0;
2210;3275;sea;0;0;
2211;3275;sea;0;0;
2212;3275;sea;0;0;
2213;3275;sea;0;0;
2214;3275;sea;0;0;
2215;3275;sea;0;0;
2216;3275;sea;0;0;
2217;3275;sea;0;0;
2218;3275;sea;0;0;
2219;3275;sea;0;0;
2220;3275;sea;0;0;
2221;3275;sea;0;0;
2222;3275;sea;0;0;
2223;3275;sea;0;0;
2224;3275;sea;0;0;
2225;3275;sea;0;0;
2226;3275;sea;0;0;
2227;3275;sea;0;0;
2228;3275;sea;0;0;
2229;3275;sea;0;0;
2230;3275;sea;0;0;
2231;3275;sea;0;0;
2232;3275;sea;0;0;
2233;3275;sea;0;0;
2234;3275;sea;0;0;
2235;3275;sea;0;0;
2236;3275;sea;0;0;
2237;3275;sea;0;0;
2238;3275;sea;0;0;
2239;3275;sea;0;0;
2240;3275;sea;0;0;
2241;3275;sea;0;0;
2242;3275;sea;0;0;
2243;3275;sea;0;0;
2244;3275;sea;0;0;
2245;3275;sea;0;0;
2246;3275;sea;0;0;
2247;3275;sea;0;0;
2248;3275;sea;0;0;
2249;3275;sea;0;0;
2250;3275;sea;0;0;
2251;3275;sea;0;0;
2252;3275;sea;0;0;
2253;3275;sea;0;0;
2254;3275;sea;0;0;
2255;3275;sea;0;0;
2256;3275;sea;0;0;
2257;3275;sea;0;0;
2258;3275;sea;0;0;
2259;3275;sea;0;0;
2260;3275;sea;0;0;
2261;3275;sea;0;0;
2262;3275;sea;0;0;
2263;3275;sea;0;0;
2264;3275;sea;0;0;
2265;3275;sea;0;0;
2266;3275;sea;0;0;
2267;3275;sea;0;0;
2268;3275;sea;0;0;
2269;3275;sea;0;0;
2270;3275;sea;0;0;
2271;3275;sea;0;0;
2272;3275;sea;0;0;
2273;3275;sea;0;0;
2274;3275;sea;0;0;
2275;3275;sea;0;0;
2276;3275;sea;0;0;
2277;3275;sea;0;0;
2278;3275;sea;0;0;
2279;3275;sea;0;0;
2280;3275;sea;0;0;
2281;3275;sea;0;0;
2282;3275;sea;0;0;
2283;3275;sea;0;0;
2284;3275;sea;0;0;
2285;3275;sea;0;0;
2286;3275;sea;0;0;
2287;3275;sea;0;0;
2288;3275;sea;0;0;
2289;3275;sea;0;0;
2290;3275;sea;0;0;
2291;3275;sea;0;0;
2292;3275;sea;0;0;
2293;3275;sea;0;0;
2294;3275;sea;0;0;
2295;3275;sea;0;0;
2296;3275;sea;0;0;
2297;3275;sea;0;0;
2298;3275;sea;0;0;
2299;3275;sea;0;0;
2300;3275;sea;0;0;
2301;3275;sea;0;0;
2302;3275;sea;0;0;
2303;3275;sea;0;0;
2304;3275;sea;0;0;
2305;3275;sea;0;0;
2306;3275;sea;0;0;
2307;3275;sea;0;0;
2308;3275;sea;0;0;
2309;3275;sea;0;0;
2310;3275;sea;0;0;
2311;3275;sea;0;0;
2312;3275;sea;0;0;
2313;3275;sea;0;0;
2314;3275;sea;0;0;
2315;3275;sea;0;0;
2316;3275;sea;0;0;
2317;3275;sea;0;0;
2318;3275;sea;0;0;
2319;3275;sea;0;0;
2320;3275;sea;0;0;
2321;3275;sea;0;0;
2322;3275;sea;0;0;
2323;3275;sea;0;0;
2324;3275;sea;0;0;
2325;3275;sea;0;0;
2326;3275;sea;0;0;
2327;3275;sea;0;0;
2328;3275;sea;0;0;
2329;3275;sea;0;0;
2330;3275;sea;0;0;
2331;3275;sea;0;0;
2332;3275;sea;0;0;
2333;3275;sea;0;0;
2334;3275;sea;0;0;
2335;3275;sea;0;0;
2336;3275;sea;0;0;
2337;3275;sea;0;0;
2338;3275;sea;0;0;
2339;3275;sea;0;0;
2340;3275;sea;0;0;
2341;3275;sea;0;0;
2342;3275;sea;0;0;
2343;3275;sea;0;0;
2344;3275;sea;0;0;
2345;3275;sea;0;0;
2346;3275;sea;0;0;
2347;3275;sea;0;0;
2348;3275;sea;0;0;
2349;3275;sea;0;0;
2350;3275;sea;0;0;
2351;3275;sea;0;0;
2352;3275;sea;0;0;
2353;3275;sea;0;0;
2354;3275;sea;0;0;
2355;3275;sea;0;0;
2356;3275;sea;0;0;
2357;3275;sea;0;0;
2358;3275;sea;0;0;
2359;3275;sea;0;0;
2360;3275;sea;0;0;
2361;3275;sea;0;0;
2362;3275;sea;0;0;
2363;3275;sea;0;0;
2364;3275;sea;0;0;
2365;3275;sea;0;0;
2366;3275;sea;0;0;
2367;3275;sea;0;0;
2368;3275;sea;0;0;
2369;3275;sea;0;0;
2370;3275;sea;0;0;
2371;3275;sea;0;0;
2372;3275;sea;0;0;
2373;3275;sea;0;0;
2374;3275;sea;0;0;
2375;3275;sea;0;0;
2376;3275;sea;0;0;
2377;3275;sea;0;0;
2378;3275;sea;0;0;
2379;3275;sea;0;0;
2380;3275;sea;0;0;
2381;3275;sea;0;0;
2382;3275;sea;0;0;
2383;3275;sea;0;0;
2384;3275;sea;0;0;
2385;3275;sea;0;0;
2386;3275;sea;0;0;
2387;3275;sea;0;0;
2388;3275;sea;0;0;
2389;3275;sea;0;0;
2390;3275;sea;0;0;
2391;3275;sea;0;0;
2392;3275;sea;0;0;
2393;3275;sea;0;0;
2394;3275;sea;0;0;
2395;3275;sea;0;0;
2396;3275;sea;0;0;
2397;3275;sea;0;0;
2398;3275;sea;0;0;
2399;3275;sea;0;0;
2400;3275;sea;0;0;
2401;3275;sea;0;0;
2402;3275;sea;0;0;
2403;3275;sea;0;0;
2404;3275;sea;0;0;
2405;3275;sea;0;0;
2406;3275;sea;0;0;
2407;3275;sea;0;0;
2408;3275;sea;0;0;
2409;3275;sea;0;0;
2410;3275;sea;0;0;
2411;3275;sea;0;0;
2412;3275;sea;0;0;
2413;3275;sea;0;0;
2414;3275;sea;0;0;
2415;3275;sea;0;0;
2416;3275;sea;0;0;
2417;3275;sea;0;0;
2418;3275;sea;0;0;
2419;3275;sea;0;0;
2420;3275;sea;0;0;
2421;3275;sea;0;0;
2422;3275;sea;0;0;
2423;3275;sea;0;0;
2424;3275;sea;0;0;
2425;3275;sea;0;0;
2426;3275;sea;0;0;
2427;3275;sea;0;0;
2428;3275;sea;0;0;
2429;3275;sea;0;0;
2430;3275;sea;0;0;
2431;3275;sea;0;0;
2432;3275;sea;0;0;
2433;3275;sea;0;0;
2434;3275;sea;0;0;
2435;3275;sea;0;0;
2436;3275;sea;0;0;
2437;3275;sea;0;0;
2438;3275;sea;0;0;
2439;3275;sea;0;0;
2440;3275;sea;0;0;
2441;3275;sea;0;0;
2442;3275;sea;0;0;
2443;3275;sea;0;0;
2444;3275;sea;0;0;
2445;3275;sea;0;0;
2446;3275;sea;0;0;
2447;3275;sea;0;0;
2448;3275;sea;0;0;
2449;3275;sea;0;0;
2450;3275;sea;0;0;
2451;3275;sea;0;0;
2452;3275;sea;0;0;
2453;3275;sea;0;0;
2454;3275;sea;0;0;
2455;3275;sea;0;0;
2456;3275;sea;0;0;
2457;3275;sea;0;0;
2458;3275;sea;0;0;
2459;3275;sea;0;0;
2460;3275;sea;0;0;
2461;3275;sea;0;0;
2462;3275;sea;0;0;
2463;3275;sea;0;0;
2464;3275;sea;0;0;
2465;3275;sea;0;0;
2466;3275;sea;0;0;
2467;3275;sea;0;0;
2468;3275;sea;0;0;
2469;3275;sea;0;0;
2470;3275;sea;0;0;
2471;3275;sea;0;0;
2472;3275;sea;0;0;
2473;3275;sea;0;0;
2474;3275;sea;0;0;
2475;3275;sea;0;0;
2476;3275;sea;0;0;
2477;3275;sea;0;0;
2478;3275;sea;0;0;
2479;3275;sea;0;0;
2480;3275;sea;0;0;
2481;3275;sea;0;0;
2482;3275;sea;0;0;
2483;3275;sea;0;0;
2484;3275;sea;0;0;
2485;3275;sea;0;0;
2486;3275;sea;0;0;
2487;3275;sea;0;0;
2488;3275;sea;0;0;
2489;3275;sea;0;0;
2490;3275;sea;0;0;
2491;3275;sea;0;0;
2492;3275;sea;0;0;
2493;3275;sea;0;0;
2494;3275;sea;0;0;
2495;3275;sea;0;0;
2496;3275;sea;0;0;
2497;3275;sea;0;0;
2498;3275;sea;0;0;
2499;3275;sea;0;0;
2500;3275;sea;0;0;
2501;3275;sea;0;0;
2502;3275;sea;0;0;
2503;3275;sea;0;0;
2504;3275;sea;0;0;
2505;3275;sea;0;0;
2506;3275;sea;0;0;
2507;3275;sea;0;0;
2508;3275;sea;0;0;
2509;3275;sea;0;0;
2510;3275;sea;0;0;
2511;3275;sea;0;0;
2512;3275;sea;0;0;
2513;3275;sea;0;0;
2514;3275;sea;0;0;
2515;3275;sea;0;0;
2516;3275;sea;0;0;
2517;3275;sea;0;0;
2518;3275;sea;0;0;
2519;3275;sea;0;0;
2520;3275;sea;0;0;
2521;3275;sea;0;0;
2522;3275;sea;0;0;
2523;3275;sea;0;0;
2524;3275;sea;0;0;
2525;3275;sea;0;0;
2526;3275;sea;0;0;
2527;3275;sea;0;0;
2528;3275;sea;0;0;
2529;3275;sea;0;0;
2530;3275;sea;0;0;
2531;3275;sea;0;0;
2532;3275;sea;0;0;
2533;3275;sea;0;0;
2534;3275;sea;0;0;
2535;3275;sea;0;0;
2536;3275;sea;0;0;
2537;3275;sea;0;0;
2538;3275;sea;0;0;
2539;3275;sea;0;0;
2540;3275;sea;0;0;
2541;3275;sea;0;0;
2542;3275;sea;0;0;
2543;3275;sea;0;0;
2544;3275;sea;0;0;
2545;3275;sea;0;0;
2546;3275;sea;0;0;
2547;3275;sea;0;0;
2548;3275;sea;0;0;
2549;3275;sea;0;0;
2550;3275;sea;0;0;
2551;3275;sea;0;0;
2552;3275;sea;0;0;
2553;3275;sea;0;0;
2554;3275;sea;0;0;
2555;3275;sea;0;0;
2556;3275;sea;0;0;
2557;3275;sea;0;0;
2558;3275;sea;0;0;
2559;3275;sea;0;0;
2560;3275;sea;0;0;
2561;3275;sea;0;0;
2562;3275;sea;0;0;
2563;3275;sea;0;0;
2564;3275;sea;0;0;
2565;3275;sea;0;0;
2566;3275;sea;0;0;
2567;3275;sea;0;0;
2568;3275;sea;0;0;
2569;3275;sea;0;0;
2570;3275;sea;0;0;
2571;3275;sea;0;0;
2572;3275;sea;0;0;
2573;3275;sea;0;0;
2574;3275;sea;0;0;
2575;3275;sea;0;0;
2576;3275;sea;0;0;
2577;3275;sea;0;0;
2578;3275;sea;0;0;
2579;3275;sea;0;0;
2580;3275;sea;0;0;
2581;3275;sea;0;0;
2582;3275;sea;0;0;
2583;3275;sea;0;0;
2584;3275;sea;0;0;
2585;3275;sea;0;0;
2586;3275;sea;0;0;
2587;3275;sea;0;0;
2588;3275;sea;0;0;
2589;3275;sea;0;0;
2590;3275;sea;0;0;
2591;3275;sea;0;0;
2592;3275;sea;0;0;
2593;3275;sea;0;0;
2594;3275;sea;0;0;
2595;3275;sea;0;0;
2596;3275;sea;0;0;
2597;3275;sea;0;0;
2598;3275;sea;0;0;
2599;3275;sea;0;0;
2600;3275;sea;0;0;
2601;3275;sea;0;0;
2602;3275;sea;0;0;
2603;3275;sea;0;0;
2604;3275;sea;0;0;
2605;3275;sea;0;0;
2606;3275;sea;0;0;
2607;3275;sea;0;0;
2608;3275;sea;0;0;
2609;3275;sea;0;0;
2610;3275;sea;0;0;
2611;3275;sea;0;0;
2612;3275;sea;0;0;
2613;3275;sea;0;0;
2614;3275;sea;0;0;
2615;3275;sea;0;0;
2616;3275;sea;0;0;
2617;3275;sea;0;0;
2618;3275;sea;0;0;
2619;3275;sea;0;0;
2620;3275;sea;0;0;
2621;3275;sea;0;0;
2622;3275;sea;0;0;
2623;3275;sea;0;0;
2624;3275;sea;0;0;
2625;3275;sea;0;0;
2626;3275;sea;0;0;
2627;3275;sea;0;0;
2628;3275;sea;0;0;
2629;3275;sea;0;0;
2630;3275;sea;0;0;
2631;3275;sea;0;0;
2632;3275;sea;0;0;
2633;3275;sea;0;0;
2634;3275;sea;0;0;
2635;3275;sea;0;0;
2636;3275;sea;0;0;
2637;3275;sea;0;0;
2638;3275;sea;0;0;
2639;3275;sea;0;0;
2640;3275;sea;0;0;
2641;3275;sea;0;0;
2642;3275;sea;0;0;
2643;3275;sea;0;0;
2644;3275;sea;0;0;
2645;3275;sea;0;0;
2646;3275;sea;0;0;
2647;3275;sea;0;0;
2648;3275;sea;0;0;
2649;3275;sea;0;0;
2650;3275;sea;0;0;
2651;3275;sea;0;0;
2652;3275;sea;0;0;
2653;3275;sea;0;0;
2654;3275;sea;0;0;
2655;3275;sea;0;0;
2656;3275;sea;0;0;
2657;3275;sea;0;0;
2658;3275;sea;0;0;
2659;3275;sea;0;0;
2660;3275;sea;0;0;
2661;3275;sea;0;0;
2662;3275;sea;0;0;
2663;3275;sea;0;0;
2664;3275;sea;0;0;
2665;3275;sea;0;0;
2666;3275;sea;0;0;
2667;3275;sea;0;0;
2668;3275;sea;0;0;
2669;3275;sea;0;0;
